lat,lon,eal_score,risk_score,hurricane_score,coastal_flood_score,inland_flood_score,tornado_score,wildfire_score,wind_score,surge
29.2201,-81.1811,92.237,93.205,97.452,81.849,90.344,93.845,94.229,76.681,7.01
29.2201,-81.1611,92.452,93.396,97.512,82.061,90.593,94.103,94.347,77.31,7.01
29.2201,-81.1411,92.588,93.516,97.549,82.123,90.753,94.269,94.423,77.733,7.011
29.2201,-81.1211,92.655,93.572,97.564,82.043,90.837,94.353,94.462,77.979,7.012
29.2201,-81.1011,92.664,93.574,97.561,81.83,90.856,94.368,94.468,78.077,7.013
29.2201,-81.0811,92.625,93.531,97.543,81.492,90.821,94.328,94.448,78.059,7.015
29.2201,-81.0611,92.547,93.451,97.512,81.037,90.745,94.242,94.407,77.954,7.017
29.2201,-81.0411,92.439,93.343,97.471,80.475,90.637,94.121,94.35,77.788,7.02
29.2201,-81.0211,92.309,93.212,97.422,79.813,90.505,93.974,94.282,77.582,7.024
29.2401,-83.0608,46.653,57.13,86.54,68.045,38.063,43.423,80.4,24.344,8.841
29.2401,-83.0408,47.726,59.039,86.687,68.347,38.6,44.534,81.158,25.174,8.857
29.2401,-83.0208,48.685,60.785,86.817,68.728,39.042,45.506,81.849,25.878,8.876
29.2401,-83.0008,49.487,62.288,86.923,69.159,39.374,46.298,82.439,26.429,8.898
29.2401,-82.9808,50.112,63.503,87.004,69.603,39.595,46.894,82.913,26.822,8.921
29.2401,-82.9608,50.565,64.425,87.06,70.022,39.72,47.309,83.271,27.073,8.941
29.2401,-82.9408,50.87,65.082,87.095,70.389,39.772,47.571,83.523,27.212,8.959
29.2401,-82.9208,51.058,65.521,87.115,70.686,39.778,47.72,83.69,27.272,8.974
29.2401,-82.9008,51.162,65.794,87.124,70.91,39.758,47.793,83.794,27.285,8.984
29.2401,-82.8808,51.213,65.951,87.126,71.064,39.73,47.821,83.853,27.274,8.991
29.2401,-82.8608,51.234,66.034,87.126,71.161,39.704,47.826,83.883,27.257,8.996
29.2401,-82.8408,51.24,66.072,87.125,71.216,39.686,47.823,83.898,27.243,8.998
29.2401,-82.8208,51.24,66.087,87.124,71.242,39.675,47.819,83.903,27.233,8.999
29.2401,-82.8008,51.239,66.092,87.123,71.252,39.67,47.816,83.905,27.229,9.0
29.2401,-82.7808,51.239,66.093,87.123,71.254,39.669,47.816,83.905,27.228,9.0
29.2401,-82.7608,51.24,66.093,87.124,71.252,39.671,47.818,83.905,27.23,9.0
29.2401,-82.7408,51.246,66.093,87.125,71.241,39.68,47.825,83.905,27.239,8.999
29.2401,-82.7208,51.264,66.095,87.13,71.211,39.708,47.848,83.905,27.267,8.999
29.2401,-82.7008,51.311,66.105,87.144,71.142,39.777,47.906,83.907,27.338,8.997
29.2401,-82.6808,51.418,66.137,87.173,71.005,39.925,48.033,83.915,27.491,8.995
29.2401,-82.6608,51.629,66.216,87.231,70.763,40.207,48.28,83.937,27.783,8.991
29.2401,-82.6408,52.007,66.378,87.332,70.367,40.695,48.713,83.983,28.293,8.987
29.2401,-82.6208,52.626,66.669,87.497,69.763,41.475,49.414,84.068,29.112,8.983
29.2401,-82.6008,53.563,67.142,87.743,68.893,42.633,50.464,84.212,30.337,8.981
29.2401,-82.5808,54.879,67.844,88.086,67.706,44.238,51.929,84.431,32.049,8.981
29.2401,-82.5608,56.605,68.806,88.533,66.169,46.322,53.843,84.742,34.292,8.985
29.2401,-82.5408,58.724,70.031,89.076,64.27,48.864,56.19,85.152,37.059,8.994
29.2401,-82.5209,61.17,71.492,89.698,62.027,51.793,58.904,85.66,40.287,9.008
29.2401,-82.5009,63.846,73.137,90.372,59.481,54.998,61.884,86.258,43.873,9.029
29.2401,-82.4809,66.64,74.903,91.069,56.692,58.356,65.016,86.931,47.7,9.054
29.2401,-82.4609,69.453,76.731,91.764,53.724,61.758,68.197,87.665,51.656,9.082
29.2401,-82.4409,72.21,78.575,92.437,50.645,65.119,71.35,88.445,55.657,9.112
29.2401,-82.4209,74.865,80.404,93.078,47.524,68.384,74.423,89.258,59.642,9.143
29.2401,-82.4009,77.392,82.2,93.682,44.429,71.517,77.384,90.095,63.569,9.173
29.2401,-82.3809,79.78,83.952,94.248,41.435,74.496,80.214,90.943,67.401,9.202
29.2401,-82.3609,82.017,85.646,94.775,38.617,77.298,82.889,91.788,71.093,9.228
29.2401,-82.3409,84.089,87.263,95.262,36.051,79.892,85.381,92.611,74.587,9.252
29.2401,-82.3209,85.969,88.773,95.705,33.801,82.238,87.65,93.389,77.808,9.272
29.2401,-82.3009,87.631,90.14,96.097,31.915,84.298,89.653,94.097,80.68,9.29
29.2401,-82.2809,89.047,91.331,96.434,30.408,86.037,91.356,94.713,83.135,9.303
29.2401,-82.2609,90.204,92.323,96.712,29.264,87.442,92.738,95.224,85.138,9.314
29.2401,-82.2409,91.104,93.107,96.93,28.441,88.523,93.807,95.626,86.69,9.32
29.2401,-82.2209,91.77,93.693,97.094,27.88,89.311,94.59,95.924,87.828,9.322
29.2401,-82.2009,92.236,94.108,97.21,27.516,89.854,95.132,96.133,88.615,9.32
29.2401,-82.1809,92.541,94.382,97.287,27.293,90.206,95.484,96.27,89.125,9.313
29.2401,-82.1609,92.727,94.55,97.335,27.164,90.417,95.697,96.354,89.434,9.301
29.2401,-82.1409,92.832,94.645,97.362,27.095,90.534,95.815,96.401,89.604,9.284
29.2401,-82.1209,92.883,94.692,97.376,27.062,90.591,95.872,96.424,89.687,9.26
29.2401,-82.1009,92.905,94.711,97.382,27.047,90.615,95.896,96.433,89.721,9.23
29.2401,-82.0809,92.912,94.718,97.384,27.043,90.622,95.904,96.437,89.732,9.194
29.2401,-82.0609,92.913,94.719,97.384,27.042,90.624,95.906,96.437,89.735,9.15
29.2401,-82.0409,92.912,94.718,97.384,27.043,90.623,95.905,96.437,89.733,9.098
29.2401,-82.0209,92.906,94.713,97.382,27.048,90.616,95.898,96.434,89.724,9.039
29.2401,-82.0009,92.887,94.696,97.376,27.065,90.597,95.878,96.426,89.695,8.972
29.2401,-81.9809,92.842,94.655,97.363,27.111,90.552,95.83,96.406,89.626,8.898
29.2401,-81.9609,92.75,94.575,97.334,27.211,90.461,95.733,96.367,89.487,8.817
29.2401,-81.9409,92.588,94.433,97.284,27.404,90.302,95.563,96.297,89.241,8.729
29.2401,-81.921,92.327,94.207,97.202,27.738,90.048,95.29,96.185,88.843,8.635
29.2401,-81.901,91.94,93.873,97.079,28.273,89.675,94.883,96.019,88.251,8.537
29.2401,-81.881,91.404,93.414,96.908,29.066,89.163,94.322,95.789,87.425,8.435
29.2401,-81.861,90.713,92.825,96.684,30.161,88.507,93.597,95.492,86.35,8.331
29.2401,-81.841,89.88,92.118,96.412,31.574,87.721,92.721,95.133,85.034,8.226
29.2401,-81.821,88.94,91.323,96.104,33.282,86.84,91.73,94.724,83.521,8.122
29.2401,-81.801,87.947,90.484,95.776,35.225,85.914,90.679,94.287,81.879,8.02
29.2401,-81.781,86.964,89.651,95.449,37.318,85.001,89.631,93.846,80.191,7.92
29.2401,-81.761,86.047,88.87,95.144,39.474,84.153,88.644,93.422,78.53,7.825
29.2401,-81.741,85.242,88.175,94.875,41.617,83.41,87.765,93.033,76.953,7.734
29.2401,-81.721,84.575,87.586,94.654,43.7,82.794,87.02,92.686,75.49,7.649
29.2401,-81.701,84.058,87.111,94.484,45.701,82.315,86.419,92.387,74.147,7.57
29.2401,-81.681,83.691,86.749,94.367,47.623,81.969,85.962,92.132,72.912,7.497
29.2401,-81.661,83.464,86.492,94.301,49.484,81.746,85.636,91.917,71.763,7.431
29.2401,-81.641,83.363,86.327,94.281,51.31,81.629,85.425,91.737,70.67,7.371
29.2401,-81.621,83.369,86.242,94.303,53.127,81.602,85.312,91.583,69.607,7.317
29.2401,-81.601,83.464,86.224,94.36,54.953,81.645,85.276,91.451,68.553,7.27
29.2401,-81.581,83.626,86.258,94.446,56.799,81.74,85.299,91.335,67.495,7.228
29.2401,-81.561,83.836,86.331,94.553,58.659,81.869,85.361,91.232,66.432,7.192
29.2401,-81.541,84.075,86.432,94.674,60.515,82.016,85.448,91.139,65.374,7.161
29.2401,-81.521,84.325,86.549,94.801,62.341,82.167,85.548,91.055,64.341,7.134
29.2401,-81.501,84.572,86.676,94.929,64.102,82.315,85.651,90.982,63.361,7.111
29.2401,-81.481,84.81,86.806,95.052,65.767,82.456,85.755,90.921,62.466,7.092
29.2401,-81.461,85.034,86.938,95.168,67.31,82.591,85.86,90.875,61.69,7.076
29.2401,-81.441,85.248,87.075,95.276,68.717,82.727,85.974,90.847,61.062,7.062
29.2401,-81.421,85.457,87.221,95.377,69.983,82.873,86.105,90.842,60.611,7.052
29.2401,-81.401,85.674,87.383,95.474,71.117,83.041,86.264,90.864,60.361,7.043
29.2401,-81.381,85.908,87.571,95.571,72.137,83.245,86.465,90.916,60.332,7.036
29.2401,-81.361,86.175,87.795,95.671,73.065,83.499,86.721,91.004,60.542,7.03
29.2401,-81.341,86.486,88.063,95.778,73.927,83.814,87.044,91.13,61.005,7.025
29.2401,-81.3211,86.849,88.382,95.896,74.746,84.2,87.443,91.298,61.726,7.022
29.2401,-81.3011,87.269,88.754,96.026,75.54,84.66,87.92,91.506,62.696,7.019
29.2401,-81.2811,87.741,89.175,96.168,76.317,85.187,88.467,91.752,63.889,7.017
29.2401,-81.2611,88.254,89.633,96.319,77.074,85.765,89.07,92.025,65.254,7.015
29.2401,-81.2411,88.785,90.108,96.473,77.795,86.37,89.699,92.313,66.715,7.014
29.2401,-81.2211,89.308,90.576,96.623,78.455,86.968,90.322,92.599,68.186,7.013
29.2401,-81.2011,89.795,91.012,96.762,79.029,87.528,90.905,92.867,69.581,7.013
29.2401,-81.1811,90.224,91.394,96.882,79.49,88.024,91.42,93.105,70.83,7.013
29.2401,-81.1611,90.58,91.711,96.981,79.823,88.438,91.85,93.304,71.89,7.013
29.2401,-81.1411,90.86,91.958,97.057,80.019,88.766,92.189,93.46,72.745,7.014
29.2401,-81.1211,91.064,92.137,97.11,80.078,89.009,92.439,93.576,73.401,7.015
29.2401,-81.1011,91.201,92.253,97.143,80.003,89.176,92.609,93.654,73.88,7.017
29.2401,-81.0811,91.278,92.315,97.158,79.802,89.277,92.709,93.701,74.209,7.019
29.2401,-81.0611,91.307,92.331,97.157,79.484,89.325,92.752,93.72,74.419,7.021
29.2401,-81.0411,91.297,92.311,97.144,79.056,89.33,92.749,93.719,74.537,7.024
29.2401,-81.0211,91.256,92.261,97.12,78.529,89.301,92.708,93.701,74.589,7.028
29.2601,-83.0808,44.449,53.654,86.198,68.025,36.678,41.064,79.052,22.424,8.815
29.2601,-83.0608,45.711,55.814,86.376,68.137,37.388,42.417,79.915,23.479,8.823
29.2601,-83.0408,46.946,57.957,86.549,68.361,38.047,43.716,80.766,24.473,8.838
29.2601,-83.0208,48.076,59.955,86.706,68.692,38.613,44.879,81.553,25.342,8.858
29.2601,-83.0008,49.04,61.695,86.839,69.101,39.057,45.846,82.233,26.042,8.883
29.2601,-82.9808,49.803,63.111,86.943,69.546,39.371,46.588,82.782,26.557,8.908
29.2601,-82.9608,50.365,64.188,87.018,69.98,39.567,47.112,83.194,26.899,8.932
29.2601,-82.9408,50.747,64.952,87.068,70.367,39.671,47.452,83.484,27.102,8.953
29.2601,-82.9208,50.987,65.459,87.098,70.683,39.712,47.651,83.674,27.204,8.97
29.2601,-82.9008,51.124,65.771,87.114,70.919,39.716,47.754,83.789,27.243,8.983
29.2601,-82.8808,51.194,65.947,87.121,71.08,39.703,47.799,83.854,27.249,8.991
29.2601,-82.8608,51.225,66.037,87.123,71.177,39.688,47.814,83.886,27.242,8.996
29.2601,-82.8408,51.235,66.076,87.123,71.229,39.675,47.816,83.9,27.233,8.999
29.2601,-82.8208,51.238,66.09,87.123,71.251,39.669,47.815,83.904,27.228,9.0
29.2601,-82.8008,51.238,66.094,87.123,71.257,39.666,47.814,83.906,27.225,9.0
29.2601,-82.7808,51.238,66.094,87.123,71.258,39.666,47.814,83.906,27.225,9.0
29.2601,-82.7608,51.238,66.094,87.123,71.257,39.667,47.814,83.906,27.225,9.0
29.2601,-82.7408,51.24,66.093,87.123,71.251,39.671,47.817,83.905,27.23,9.0
29.2601,-82.7208,51.249,66.09,87.126,71.226,39.688,47.831,83.905,27.247,8.999
29.2601,-82.7008,51.279,66.09,87.135,71.16,39.739,47.872,83.905,27.3,8.997
29.2601,-82.6808,51.356,66.102,87.157,71.021,39.857,47.97,83.909,27.422,8.994
29.2601,-82.6608,51.519,66.145,87.202,70.762,40.093,48.171,83.923,27.67,8.988
29.2601,-82.6408,51.826,66.251,87.284,70.327,40.518,48.54,83.959,28.119,8.981
29.2601,-82.6208,52.347,66.463,87.423,69.651,41.216,49.155,84.031,28.86,8.973
29.2601,-82.6008,53.162,66.835,87.637,68.665,42.275,50.1,84.158,29.993,8.963
29.2601,-82.5808,54.339,67.418,87.943,67.31,43.775,51.45,84.362,31.609,8.955
29.2601,-82.5608,55.924,68.254,88.351,65.547,45.76,53.252,84.659,33.767,8.949
29.2601,-82.5408,57.916,69.36,88.859,63.369,48.228,55.507,85.062,36.477,8.947
29.2601,-82.5209,60.269,70.723,89.455,60.811,51.12,58.163,85.572,39.688,8.951
29.2601,-82.5009,62.894,72.302,90.113,57.939,54.331,61.127,86.18,43.301,8.959
29.2601,-82.4809,65.684,74.04,90.807,54.847,57.736,64.283,86.871,47.189,8.973
29.2601,-82.4609,68.532,75.873,91.508,51.636,61.21,67.518,87.625,51.227,8.992
29.2601,-82.4409,71.349,77.748,92.196,48.402,64.651,70.737,88.424,55.308,9.014
29.2601,-82.4209,74.076,79.625,92.856,45.234,67.988,73.875,89.252,59.353,9.039
29.2601,-82.4009,76.676,81.476,93.48,42.208,71.176,76.89,90.093,63.309,9.065
29.2601,-82.3809,79.132,83.285,94.065,39.386,74.187,79.757,90.937,67.136,9.091
29.2601,-82.3609,81.429,85.036,94.611,36.825,76.999,82.456,91.769,70.797,9.117
29.2601,-82.3409,83.554,86.708,95.114,34.569,79.591,84.962,92.575,74.246,9.14
29.2601,-82.3209,85.488,88.275,95.573,32.647,81.933,87.246,93.335,77.427,9.162
29.2601,-82.3009,87.203,89.703,95.983,31.073,83.995,89.272,94.029,80.275,9.18
29.2601,-82.2809,88.678,90.958,96.336,29.837,85.75,91.008,94.638,82.733,9.196
29.2601,-82.2609,89.895,92.014,96.631,28.908,87.183,92.435,95.148,84.764,9.208
29.2601,-82.2409,90.857,92.862,96.866,28.243,88.301,93.555,95.556,86.364,9.216
29.2601,-82.2209,91.579,93.506,97.044,27.785,89.131,94.391,95.864,87.56,9.221
29.2601,-82.2009,92.093,93.97,97.173,27.484,89.715,94.981,96.085,88.407,9.221
29.2601,-82.1809,92.439,94.285,97.26,27.294,90.104,95.375,96.233,88.973,9.216
29.2601,-82.1609,92.658,94.484,97.316,27.178,90.346,95.622,96.327,89.327,9.206
29.2601,-82.1409,92.786,94.602,97.35,27.111,90.487,95.765,96.382,89.533,9.191
29.2601,-82.1209,92.855,94.665,97.368,27.075,90.561,95.842,96.412,89.642,9.169
29.2601,-82.1009,92.888,94.696,97.377,27.057,90.597,95.878,96.426,89.695,9.141
29.2601,-82.0809,92.901,94.708,97.381,27.049,90.611,95.893,96.432,89.716,9.107
29.2601,-82.0609,92.905,94.711,97.382,27.047,90.615,95.897,96.434,89.722,9.065
29.2601,-82.0409,92.902,94.709,97.381,27.05,90.612,95.894,96.432,89.717,9.015
29.2601,-82.0209,92.89,94.698,97.377,27.061,90.6,95.881,96.427,89.699,8.958
29.2601,-82.0009,92.86,94.671,97.368,27.09,90.57,95.849,96.414,89.653,8.894
29.2601,-81.9809,92.797,94.615,97.349,27.155,90.507,95.782,96.388,89.556,8.822
29.2601,-81.9609,92.679,94.513,97.313,27.286,90.392,95.658,96.338,89.376,8.743
29.2601,-81.9409,92.48,94.339,97.252,27.529,90.197,95.448,96.254,89.069,8.658
29.2601,-81.921,92.166,94.07,97.154,27.939,89.894,95.118,96.122,88.585,8.568
29.2601,-81.901,91.709,93.68,97.01,28.582,89.454,94.636,95.93,87.875,8.474
29.2601,-81.881,91.085,93.152,96.811,29.518,88.857,93.978,95.667,86.899,8.376
29.2601,-81.861,90.288,92.484,96.556,30.791,88.1,93.137,95.331,85.641,8.276
29.2601,-81.841,89.338,91.691,96.25,32.406,87.202,92.132,94.929,84.12,8.176
29.2601,-81.821,88.28,90.812,95.907,34.321,86.206,91.008,94.477,82.394,8.076
29.2601,-81.801,87.177,89.898,95.548,36.456,85.171,89.832,94.001,80.549,7.978
29.2601,-81.781,86.101,89.006,95.196,38.707,84.164,88.677,93.527,78.682,7.883
29.2601,-81.761,85.113,88.181,94.873,40.974,83.242,87.606,93.079,76.875,7.791
29.2601,-81.741,84.259,87.46,94.593,43.179,82.444,86.666,92.673,75.188,7.704
29.2601,-81.721,83.564,86.859,94.367,45.278,81.794,85.884,92.317,73.647,7.623
29.2601,-81.701,83.038,86.383,94.198,47.256,81.297,85.266,92.014,72.251,7.547
29.2601,-81.681,82.675,86.027,94.085,49.126,80.947,84.807,91.758,70.981,7.477
29.2601,-81.661,82.464,85.78,94.026,50.914,80.729,84.492,91.545,69.805,7.413
29.2601,-81.641,82.386,85.628,94.016,52.654,80.626,84.3,91.365,68.685,7.356
29.2601,-81.621,82.42,85.555,94.048,54.377,80.615,84.21,91.212,67.586,7.304
29.2601,-81.601,82.545,85.547,94.117,56.107,80.676,84.198,91.076,66.479,7.258
29.2601,-81.581,82.735,85.587,94.213,57.853,80.784,84.24,90.953,65.344,7.218
29.2601,-81.561,82.966,85.659,94.328,59.61,80.917,84.314,90.836,64.174,7.182
29.2601,-81.541,83.213,85.748,94.454,61.358,81.054,84.398,90.724,62.975,7.152
29.2601,-81.521,83.457,85.841,94.582,63.064,81.18,84.476,90.613,61.767,7.126
29.2601,-81.501,83.679,85.929,94.705,64.69,81.283,84.538,90.506,60.578,7.104
29.2601,-81.481,83.871,86.005,94.817,66.2,81.358,84.579,90.402,59.442,7.085
29.2601,-81.461,84.029,86.067,94.914,67.567,81.406,84.599,90.306,58.394,7.07
29.2601,-81.441,84.156,86.118,94.998,68.774,81.434,84.605,90.221,57.464,7.057
29.2601,-81.421,84.259,86.164,95.069,69.821,81.453,84.607,90.151,56.681,7.047
29.2601,-81.401,84.351,86.211,95.129,70.717,81.475,84.618,90.101,56.066,7.038
29.2601,-81.381,84.446,86.271,95.185,71.482,81.517,84.652,90.074,55.641,7.032
29.2601,-81.361,84.558,86.354,95.239,72.143,81.593,84.726,90.076,55.423,7.027
29.2601,-81.341,84.703,86.472,95.298,72.728,81.719,84.854,90.111,55.432,7.023
29.2601,-81.3211,84.896,86.637,95.366,73.267,81.911,85.051,90.186,55.687,7.02
29.2601,-81.3011,85.148,86.858,95.447,73.787,82.18,85.33,90.303,56.203,7.017
29.2601,-81.2811,85.469,87.142,95.544,74.31,82.535,85.698,90.465,56.986,7.016
29.2601,-81.2611,85.859,87.489,95.658,74.847,82.976,86.157,90.672,58.028,7.015
29.2601,-81.2411,86.312,87.893,95.788,75.4,83.494,86.696,90.918,59.296,7.014
29.2601,-81.2211,86.812,88.338,95.929,75.958,84.069,87.295,91.193,60.734,7.014
29.2601,-81.2011,87.333,88.803,96.075,76.499,84.673,87.923,91.483,62.263,7.014
29.2601,-81.1811,87.849,89.262,96.218,76.993,85.272,88.546,91.772,63.797,7.014
29.2601,-81.1611,88.331,89.692,96.35,77.412,85.836,89.131,92.043,65.255,7.015
29.2601,-81.1411,88.762,90.073,96.467,77.733,86.341,89.654,92.286,66.576,7.016
29.2601,-81.1211,89.128,90.396,96.565,77.94,86.774,90.102,92.493,67.728,7.017
29.2601,-81.1011,89.427,90.657,96.642,78.025,87.13,90.469,92.664,68.699,7.019
29.2601,-81.0811,89.66,90.858,96.7,77.987,87.413,90.758,92.799,69.497,7.022
29.2601,-81.0611,89.834,91.005,96.74,77.831,87.63,90.976,92.901,70.142,7.024
29.2601,-81.0411,89.957,91.103,96.764,77.563,87.79,91.134,92.975,70.657,7.028
29.2801,-83.1208,40.816,47.883,85.652,68.561,34.32,37.049,76.767,19.113,8.81
29.2801,-83.1008,41.954,49.765,85.813,68.389,35.034,38.322,77.531,20.147,8.803
29.2801,-83.0808,43.241,51.91,85.996,68.275,35.819,39.745,78.395,21.291,8.8
29.2801,-83.0608,44.624,54.238,86.193,68.261,36.632,41.25,79.326,22.486,8.805
29.2801,-83.0408,46.021,56.616,86.391,68.377,37.419,42.742,80.27,23.653,8.817
29.2801,-83.0208,47.337,58.887,86.578,68.629,38.122,44.118,81.163,24.706,8.837
29.2801,-83.0008,48.486,60.903,86.741,68.996,38.695,45.29,81.95,25.581,8.863
29.2801,-82.9808,49.415,62.565,86.872,69.431,39.121,46.209,82.591,26.244,8.891
29.2801,-82.9608,50.11,63.838,86.97,69.88,39.404,46.87,83.076,26.7,8.919
29.2801,-82.9408,50.59,64.745,87.037,70.291,39.571,47.307,83.417,26.983,8.944
29.2801,-82.9208,50.897,65.346,87.079,70.634,39.653,47.57,83.639,27.137,8.965
29.2801,-82.9008,51.077,65.716,87.103,70.893,39.683,47.712,83.773,27.208,8.98
29.2801,-82.8808,51.172,65.925,87.116,71.069,39.686,47.78,83.847,27.231,8.99
29.2801,-82.8608,51.216,66.03,87.121,71.176,39.679,47.806,83.884,27.234,8.996
29.2801,-82.8408,51.232,66.075,87.122,71.231,39.672,47.813,83.9,27.23,8.999
29.2801,-82.8208,51.237,66.091,87.123,71.253,39.667,47.814,83.905,27.226,9.0
29.2801,-82.8008,51.238,66.094,87.123,71.258,39.666,47.814,83.906,27.225,9.0
29.2801,-82.7808,51.238,66.094,87.123,71.259,39.666,47.814,83.906,27.225,9.0
29.2801,-82.7608,51.238,66.094,87.123,71.258,39.666,47.814,83.906,27.225,9.0
29.2801,-82.7408,51.238,66.093,87.123,71.253,39.669,47.816,83.905,27.228,9.0
29.2801,-82.7208,51.244,66.088,87.125,71.228,39.682,47.825,83.904,27.241,8.999
29.2801,-82.7008,51.265,66.08,87.131,71.158,39.725,47.858,83.903,27.286,8.996
29.2801,-82.6808,51.324,66.076,87.148,71.004,39.829,47.941,83.904,27.395,8.992
29.2801,-82.6608,51.457,66.092,87.185,70.715,40.043,48.118,83.913,27.622,8.985
29.2801,-82.6408,51.718,66.155,87.256,70.224,40.435,48.45,83.942,28.041,8.974
29.2801,-82.6208,52.176,66.308,87.378,69.457,41.089,49.015,84.005,28.743,8.961
29.2801,-82.6008,52.91,66.603,87.571,68.336,42.096,49.898,84.123,29.831,8.945
29.2801,-82.5808,53.995,67.096,87.852,66.793,43.54,51.181,84.318,31.403,8.929
29.2801,-82.5608,55.484,67.836,88.234,64.788,45.475,52.917,84.611,33.526,8.914
29.2801,-82.5408,57.389,68.851,88.718,62.322,47.908,55.118,85.014,36.218,8.902
29.2801,-82.5209,59.676,70.138,89.294,59.444,50.788,57.741,85.53,39.434,8.894
29.2801,-82.5009,62.262,71.664,89.939,56.25,54.011,60.694,86.151,43.075,8.891
29.2801,-82.4809,65.039,73.372,90.627,52.867,57.445,63.859,86.858,47.005,8.894
29.2801,-82.4609,67.893,75.196,91.329,49.429,60.956,67.113,87.628,51.082,8.903
29.2801,-82.4409,70.729,77.076,92.02,46.061,64.427,70.35,88.437,55.183,8.917
29.2801,-82.4209,73.475,78.964,92.684,42.864,67.777,73.494,89.266,59.217,8.935
29.2801,-82.4009,76.09,80.828,93.313,39.918,70.954,76.499,90.099,63.125,8.956
29.2801,-82.3809,78.552,82.649,93.903,37.277,73.931,79.34,90.923,66.873,8.979
29.2801,-82.3609,80.851,84.411,94.451,34.973,76.696,82.003,91.729,70.433,9.003
29.2801,-82.3409,82.98,86.099,94.959,33.023,79.236,84.474,92.506,73.78,9.026
29.2801,-82.3209,84.926,87.69,95.424,31.425,81.536,86.735,93.239,76.877,9.047
29.2801,-82.3009,86.669,89.156,95.842,30.162,83.576,88.759,93.913,79.675,9.067
29.2801,-82.2809,88.187,90.463,96.209,29.202,85.334,90.519,94.512,82.126,9.084
29.2801,-82.2609,89.464,91.585,96.519,28.5,86.795,91.992,95.024,84.192,9.098
29.2801,-82.2409,90.493,92.503,96.771,28.005,87.96,93.174,95.441,85.856,9.109
29.2801,-82.2209,91.284,93.22,96.968,27.666,88.846,94.078,95.764,87.134,9.116
29.2801,-82.2009,91.864,93.749,97.113,27.44,89.489,94.736,96.003,88.067,9.119
29.2801,-82.1809,92.267,94.12,97.215,27.292,89.931,95.19,96.169,88.712,9.116
29.2801,-82.1609,92.533,94.366,97.283,27.196,90.219,95.486,96.279,89.135,9.109
29.2801,-82.1409,92.697,94.519,97.326,27.135,90.396,95.669,96.347,89.396,9.096
29.2801,-82.1209,92.793,94.608,97.351,27.099,90.498,95.775,96.387,89.547,9.077
29.2801,-82.1009,92.844,94.655,97.365,27.078,90.552,95.831,96.408,89.627,9.051
29.2801,-82.0809,92.869,94.678,97.372,27.068,90.578,95.857,96.419,89.665,9.019
29.2801,-82.0609,92.876,94.685,97.373,27.066,90.585,95.865,96.422,89.677,8.979
29.2801,-82.0409,92.87,94.679,97.371,27.073,90.58,95.859,96.419,89.667,8.932
29.2801,-82.0209,92.847,94.659,97.365,27.095,90.557,95.835,96.41,89.633,8.878
29.2801,-82.0009,92.799,94.616,97.35,27.143,90.509,95.784,96.39,89.558,8.816
29.2801,-81.9809,92.707,94.536,97.323,27.241,90.419,95.687,96.352,89.417,8.747
29.2801,-81.9609,92.548,94.398,97.274,27.425,90.264,95.519,96.286,89.171,8.672
